EV000061 R.ODE Battle 0 SE200054:0,SE200295:0,SE200285:0,SE200188:1,SE200111:1,SE200112:1,SE200016:1,SE200074:1,SE200214:1,SE200275:1,SE200246:1,SE200203:1,SE200192:1,SE200115:1,SE200221:1,SE200210:1,SE200206:1,SE200241:1,SE200105:1,SE200288:1,SE200225:1,SE200245:1,SE200297:1,SE200123:1 2025-03-11 2025-03-15 2
EV000062 Tất Niên 0 SE200151:0,SE200150:0,SE200287:0,SE200289:1,SE200281:1,SE200070:1,SE200026:1,SE200267:1,SE200004:1,SE200229:1,SE200136:1,SE200032:1,SE200122:2 2025-06-18 2025-06-23 0
EV000063 F-Code Birthday 0 SE200059:0,SE200129:0,SE200082:0,SE200250:1,SE200224:1,SE200185:1,SE200103:1,SE200161:1,SE200166:1,SE200077:1,SE200142:1,SE200148:2,SE200027:2,SE200117:2,SE200110:2,SE200031:2,SE200212:2,SE200057:2 2025-05-24 2025-05-29 0
EV000064 R.ODE Battle 0 SE200028:0,SE200210:0,SE200229:0,SE200215:1,SE200206:1,SE200151:1,SE200282:1,SE200131:1,SE200221:1,SE200283:1,SE200045:1,SE200054:1,SE200237:1,SE200008:1,SE200143:1 2025-06-09 2025-06-11 0
EV000065 Tất Niên 0 SE200201:0,SE200160:0,SE200009:0,SE200108:1,SE200190:1,SE200198:1,SE200013:1,SE200034:1,SE200064:1,SE200206:1,SE200218:1,SE200111:1,SE200253:2 2025-05-13 2025-05-17 0
EV000066 F-Code Birthday 0 SE200200:0,SE200295:1,SE200212:1,SE200005:1,SE200220:1,SE200041:1,SE200100:1,SE200173:1,SE200246:1,SE200168:1,SE200147:1,SE200156:1,SE200077:1,SE200108:1,SE200279:1,SE200224:1,SE200269:1,SE200272:2,SE200055:2,SE200215:2,SE200056:2,SE200145:2,SE200000:2,SE200091:2,SE200286:2 2025-04-01 2025-04-02 2
EV000067 R.ODE Battle 0 SE200048:0,SE200294:0,SE200067:0,SE200193:1,SE200206:1,SE200057:1,SE200227:1,SE200250:1,SE200071:1,SE200109:1,SE200162:1,SE200143:1,SE200252:2,SE200279:2,SE200230:2,SE200107:2,SE200274:2,SE200140:2 2025-03-28 2025-04-01 2
EV000068 Tất Niên 0 SE200157:0,SE200099:1,SE200265:1,SE200283:1,SE200250:1,SE200086:1,SE200176:1,SE200292:1,SE200060:1,SE200263:1,SE200136:1,SE200234:1,SE200063:1,SE200272:1,SE200026:1,SE200145:1,SE200088:1,SE200070:1,SE200260:2,SE200103:2,SE200244:2,SE200242:2 2025-06-25 2025-06-27 0
EV000069 F-Code Birthday 0 SE200007:0,SE200193:0,SE200046:0,SE200249:1,SE200239:1,SE200260:1,SE200075:1,SE200023:1,SE200202:1,SE200191:1,SE200218:1,SE200083:1,SE200185:1,SE200292:1,SE200263:1,SE200067:1,SE200110:2,SE200205:2,SE200121:2,SE200145:2,SE200131:2,SE200138:2,SE200200:2 2025-06-15 2025-06-20 0
EV000070 R.ODE Battle 0 SE200040:0,SE200028:0,SE200224:1,SE200239:1,SE200225:1,SE200043:1,SE200220:1,SE200263:1,SE200111:1,SE200154:1,SE200113:1,SE200188:1,SE200051:1,SE200274:1,SE200241:1,SE200184:1,SE200181:1,SE200127:1,SE200296:2,SE200192:2,SE200041:2,SE200276:2,SE200172:2 2025-04-18 2025-04-22 2
EV000071 Tất Niên 0 SE200058:0,SE200288:0,SE200264:0,SE200204:1,SE200270:1,SE200153:1,SE200091:1,SE200206:1,SE200174:1,SE200234:1 2025-05-08 2025-05-13 0
EV000072 F-Code Birthday 0 SE200206:0,SE200201:1,SE200076:1,SE200098:1,SE200106:1,SE200072:1,SE200284:1,SE200121:1,SE200239:1,SE200075:1,SE200010:1,SE200231:1,SE200157:1,SE200094:1,SE200020:1,SE200196:1,SE200108:1,SE200271:1,SE200057:1,SE200097:2,SE200295:2 2025-04-26 2025-05-01 1
EV000073 R.ODE Battle 0 SE200021:0,SE200127:0,SE200178:1,SE200282:1,SE200040:1,SE200215:1,SE200174:1,SE200055:1,SE200210:1,SE200190:1,SE200204:1,SE200059:1,SE200054:1,SE200213:2,SE200034:2,SE200075:2,SE200060:2 2025-03-10 2025-03-14 2
EV000074 Tất Niên 0 SE200043:0,SE200239:0,SE200245:1,SE200004:1,SE200156:1,SE200150:1,SE200161:1,SE200190:1,SE200180:1,SE200061:1,SE200195:1,SE200119:1,SE200232:1,SE200077:1,SE200024:1,SE200208:1,SE200127:1,SE200249:1,SE200192:2 2025-04-17 2025-04-21 2
EV000075 F-Code Birthday 0 SE200025:0,SE200261:1,SE200014:1,SE200056:1,SE200167:1,SE200226:1,SE200084:1,SE200247:1,SE200198:1,SE200194:1,SE200114:2,SE200103:2,SE200070:2,SE200190:2 2025-03-18 2025-03-20 2
EV000076 R.ODE Battle 0 SE200055:0,SE200234:0,SE200262:1,SE200033:1,SE200210:1,SE200271:1,SE200038:1,SE200006:1,SE200072:1,SE200187:1,SE200130:1,SE200137:1,SE200110:2,SE200046:2,SE200219:2,SE200112:2 2025-04-18 2025-04-22 2
EV000077 Tất Niên 0 SE200109:0,SE200253:0,SE200116:1,SE200093:1,SE200243:1,SE200076:1,SE200217:1,SE200084:1,SE200094:1,SE200117:1,SE200073:1,SE200269:1,SE200132:1,SE200197:1,SE200246:1,SE200040:1,SE200215:1,SE200129:2,SE200231:2,SE200146:2,SE200012:2,SE200019:2,SE200195:2 2025-03-17 2025-03-21 2
EV000078 F-Code Birthday 0 SE200240:0,SE200135:0,SE200184:0,SE200077:1,SE200090:1,SE200093:1,SE200297:1,SE200248:1,SE200069:1,SE200155:1,SE200269:1,SE200282:1,SE200180:1,SE200057:1,SE200164:1,SE200099:2,SE200189:2,SE200158:2,SE200244:2,SE200045:2,SE200121:2,SE200072:2,SE200092:2,SE200231:2,SE200291:2 2025-06-23 2025-06-25 0
EV000079 R.ODE Battle 0 SE200290:0,SE200031:0,SE200080:0,SE200117:1,SE200034:1,SE200246:1,SE200124:1,SE200278:1,SE200041:1,SE200193:1,SE200126:1,SE200062:1,SE200140:1,SE200112:1,SE200205:1,SE200203:1,SE200244:1 2025-04-24 2025-04-29 2
EV000080 Tất Niên 0 SE200072:0,SE200225:0,SE200151:1,SE200207:1,SE200026:1,SE200008:1,SE200040:1,SE200056:1,SE200012:1,SE200076:1,SE200190:1,SE200249:1,SE200084:1,SE200003:1,SE200180:1 2025-04-12 2025-04-16 2
EV000081 F-Code Birthday 0 SE200187:0,SE200265:1,SE200003:1,SE200017:1,SE200048:1,SE200135:1,SE200137:1,SE200146:1,SE200128:1,SE200241:1,SE200278:1,SE200056:1,SE200196:1,SE200126:2,SE200090:2,SE200053:2,SE200170:2,SE200254:2,SE200021:2,SE200006:2 2025-04-20 2025-04-25 2
EV000082 R.ODE Battle 0 SE200229:0,SE200265:1,SE200034:1,SE200156:1,SE200132:1,SE200042:1,SE200251:1,SE200102:1,SE200017:1,SE200041:1,SE200250:1,SE200274:1,SE200166:2,SE200208:2 2025-05-15 2025-05-16 0
EV000083 Tất Niên 0 SE200141:0,SE200014:0,SE200173:1,SE200136:1,SE200021:1,SE200080:1,SE200290:1,SE200288:1,SE200153:2,SE200194:2,SE200176:2 2025-06-22 2025-06-23 0
EV000084 F-Code Birthday 0 SE200269:0,SE200169:0,SE200187:0,SE200164:1,SE200293:1,SE200210:1,SE200104:1,SE200067:1,SE200185:1,SE200058:1,SE200256:1,SE200231:1,SE200124:2,SE200082:2,SE200144:2 2025-04-07 2025-04-09 2
EV000085 R.ODE Battle 0 SE200296:0,SE200246:0,SE200041:0,SE200071:1,SE200229:1,SE200135:1,SE200126:1,SE200223:1,SE200069:1,SE200298:1,SE200273:1,SE200250:1,SE200145:1,SE200167:1,SE200105:1,SE200119:2 2025-03-12 2025-03-17 2
EV000086 Tất Niên 0 SE200155:0,SE200159:1,SE200018:1,SE200219:1,SE200170:1,SE200053:1,SE200109:1,SE200195:1,SE200151:1,SE200008:1,SE200128:2,SE200041:2,SE200079:2,SE200192:2,SE200218:2,SE200181:2 2025-04-01 2025-04-06 2
EV000087 F-Code Birthday 0 SE200100:0,SE200263:0,SE200156:1,SE200137:1,SE200018:1,SE200067:1,SE200015:1,SE200021:1,SE200108:1,SE200115:1,SE200140:2,SE200295:2,SE200041:2,SE200233:2,SE200239:2,SE200291:2 2025-03-26 2025-03-31 2
EV000088 R.ODE Battle 0 SE200259:0,SE200252:0,SE200103:1,SE200060:1,SE200181:1,SE200256:1,SE200189:1,SE200117:1,SE200260:1,SE200235:2,SE200299:2,SE200087:2,SE200031:2,SE200122:2,SE200011:2 2025-03-04 2025-03-06 2
EV000089 Tất Niên 0 SE200161:0,SE200283:0,SE200075:0,SE200280:1,SE200007:1,SE200144:1,SE200288:1,SE200157:1,SE200087:1,SE200241:1,SE200212:1,SE200067:1,SE200072:1,SE200089:1,SE200071:1,SE200271:1,SE200298:2,SE200270:2 2025-03-30 2025-04-03 2
EV000090 F-Code Birthday 0 SE200292:0,SE200163:0,SE200159:0,SE200064:1,SE200126:1,SE200183:1,SE200067:1,SE200239:1,SE200114:1,SE200236:2,SE200167:2,SE200174:2 2025-03-15 2025-03-18 2
EV000091 R.ODE Battle 0 SE200163:0,SE200258:0,SE200232:1,SE200063:1,SE200281:1,SE200275:1,SE200032:1,SE200221:1,SE200116:1,SE200171:1,SE200114:1,SE200216:1,SE200020:1,SE200246:1,SE200040:1,SE200083:1,SE200014:1,SE200261:2 2025-06-19 2025-06-22 0
EV000092 Tất Niên 0 SE200214:0,SE200038:0,SE200272:0,SE200226:1,SE200155:1,SE200140:1,SE200157:1,SE200187:1,SE200212:1,SE200183:1,SE200237:1,SE200286:1,SE200252:1,SE200173:2 2025-05-25 2025-05-29 0
EV000093 F-Code Birthday 0 SE200294:0,SE200148:0,SE200161:0,SE200260:1,SE200290:1,SE200200:1,SE200096:1,SE200123:1,SE200112:1,SE200275:1,SE200018:1,SE200208:1,SE200053:1,SE200126:2 2025-04-30 2025-05-05 1
